cell_id,lon,lat,LCZ_Class,Building_Density,LST_Terra,LST_Aqua,NDVI,ERA5_Temp,lst_mean,LST_range,surface_excess,site,surface_excess_pred,amp01
572,39.72023049436358,21.493159615900808,16,0.0023315952734333,49.28694915771485,52.17020034790039,0.0615981742739677,30.54922,50.72857475280762,2.8832511901855398,20.17935475280762,,21.089826998257095,0.7467762283382047
573,39.72027496815339,21.502194014214805,16,0.0013349565990277,49.89859390258789,53.62211227416992,0.0668033137917518,30.54922,51.760353088378906,3.7235183715820312,21.211133088378908,,21.3555361557885,0.7914533954554078
574,39.72031946524315,21.51122840267575,16,0.0001672020088829,50.10783386230469,53.29738235473633,0.0550902783870697,30.54922,51.70260810852051,3.1895484924316406,21.15338810852051,,21.457381522042258,0.8085779932318099
575,39.72036398563935,21.52026278128029,16,0.0040649870336547,50.043060302734375,54.83447647094727,0.164196565747261,30.54922,52.43876838684082,4.791416168212898,21.889548386840822,,22.01400405316006,0.9021702430247494
576,39.72040852934848,21.52929715002509,16,7.558166464137477e-05,50.75505447387695,56.33757400512695,0.0410085953772068,30.54922,53.54631423950195,5.58251953125,22.997094239501955,,23.232704222548985,1.0
577,39.72045309637706,21.53833150890683,16,0.0,51.33220291137695,55.85387420654297,0.067493736743927,30.54922,53.59303855895996,4.521671295166016,23.043818558959963,,21.832957520100862,0.8717285138475377
578,39.72049768673157,21.54736585792216,16,0.0001396477148279,50.92741394042969,55.068206787109375,0.0483778640627861,30.544386,52.99781036376953,4.1407928466796875,22.453424363769532,,22.24271260885918,0.9406260134582392
579,39.720542300418536,21.55640019706774,16,0.0010662942176202,50.8629035949707,55.001312255859375,0.0429025739431381,30.524933,52.93210792541504,4.138408660888672,22.40717492541504,,21.51538664439248,0.8183311555577576
580,39.72058693744448,21.565434526340248,16,0.0003702597594939,50.208309173583984,54.05224990844727,0.0467070266604423,30.524933,52.130279541015625,3.8439407348632884,21.605346541015624,,21.21235251294335,0.7673780508219187
581,39.7206315978159,21.574468845736344,16,0.0,50.21250915527344,54.37704849243164,0.0547021366655826,30.524933,52.29477882385254,4.164539337158203,21.76984582385254,,22.25038811878596,0.9419165976552404
582,39.720676281539326,21.583503155252696,16,0.0,51.06908798217773,54.3900146484375,0.0430006831884384,30.524933,52.72955131530762,3.3209266662597727,22.204618315307616,,21.652643462175757,0.8414099453256799
583,39.720720988621295,21.59253745488597,16,0.0,51.27049255371094,54.558841705322266,0.0433042682707309,30.524933,52.9146671295166,3.288349151611328,22.3897341295166,,21.652643462175757,0.8414099453256799
584,39.72076571906833,21.60157174463285,16,0.0,51.06599426269531,54.68839263916016,0.0519570261240005,30.524933,52.87719345092773,3.622398376464851,22.352260450927727,,21.9064554367392,0.8840866829634411
585,39.72845394998805,21.204012413874484,16,0.0012332047074605,49.7808837890625,54.04158020019531,0.0643735453486442,30.408495,51.911231994628906,4.2606964111328125,21.502736994628908,,21.849100510412324,0.8744428466263443
586,39.72849826759162,21.21304710647488,16,0.0,49.80950164794922,54.03408432006836,0.0561640374362468,30.408495,51.92179298400879,4.224582672119141,21.51329798400879,,22.105006372932188,0.917471657120844
587,39.72854260859909,21.2220817893273,16,0.000190533377417,50.1264533996582,53.896114349365234,0.0418650209903717,30.408495,52.01128387451172,3.7696609497070312,21.60278887451172,,21.73957777960561,0.8560273528103073
588,39.72858697301692,21.231116462428364,16,0.0005363237635855,50.23988723754883,53.46181106567383,0.0660846754908561,30.408495,51.85084915161133,3.221923828125,21.44235415161133,,21.52920110106145,0.8206539614217596
589,39.72863136085154,21.24015112577471,16,0.0011065716485222,49.99448013305664,53.30572891235352,0.0664645358920097,30.408495,51.65010452270508,3.311248779296882,21.24160952270508,,21.433980735503177,0.8046433119412074
590,39.72867577210942,21.249185779362957,16,0.0,49.90715026855469,53.96000671386719,0.0525430142879486,30.440659,51.93357849121094,4.0528564453125,21.492919491210937,,22.077258814243894,0.9128060959932988
591,39.728720206796986,21.258220423189744,16,0.0,50.02472305297851,54.80653762817383,0.061915598809719,30.489058,52.41563034057617,4.78181457519532,21.926572340576172,,22.04473941830552,0.9073381832559764
592,39.72876466492071,21.26725505725171,16,0.0001603179913077,50.18541717529297,55.17965316772461,0.0551768355071544,30.489058,52.68253517150879,4.994235992431641,22.19347717150879,,22.21332231821577,0.9356842382522281
593,39.72880914648705,21.27628968154548,16,0.0,49.40570068359375,54.90957260131836,0.0505359657108783,30.489058,52.157636642456055,5.503871917724609,21.668578642456055,,22.10143871526002,0.9168717800239563
594,39.72885365150247,21.285324296067685,16,0.0001050846855969,48.80507278442383,55.123905181884766,0.0472623892128467,30.489058,51.9644889831543,6.3188323974609375,21.475430983154297,,23.00681940810359,1.0
595,39.72889817997345,21.294358900814984,16,0.0005548140244855,48.647647857666016,54.41779708862305,0.0442667156457901,30.489058,51.53272247314453,5.770149230957031,21.04366447314453,,22.72646177934694,1.0
596,39.72894273190645,21.30339349578399,16,0.0005747508847971,49.29075241088867,54.05270004272461,0.0555364377796649,30.489058,51.67172622680664,4.7619476318359375,21.18266822680664,,22.160482908519338,0.9267996549758583
597,39.72898730730796,21.312428080971344,16,0.0008795183086686,49.44488143920898,54.56357192993164,0.1482305526733398,30.489058,52.00422668457031,5.118690490722663,21.515168684570313,,22.25036229622533,0.9419122557692948
598,39.72903190618446,21.321462656373697,16,0.0041044404959887,48.90441131591797,52.99950408935547,0.0682212188839912,30.489058,50.95195770263672,4.0950927734375,20.46289970263672,,21.251412432462338,0.7739457076093142
599,39.72907652854243,21.33049722198768,15,0.0,49.00020980834961,52.71997833251953,0.0548672191798687,30.489058,50.86009407043457,3.719768524169922,20.37103607043457,,19.91545471668087,0.5493136072932714
600,39.72912117438838,21.33953177780993,16,0.0359723458346639,50.11764907836914,53.54600524902344,0.0614439472556114,30.489058,51.83182716369629,3.428356170654297,21.34276916369629,,21.411271484714018,0.8008249076301185
601,39.7291658437288,21.348566323837105,16,0.0002264134641959,50.892372131347656,53.8411865234375,0.0474183447659015,30.450487,52.36677932739258,2.9488143920898438,21.91629232739258,,21.5012849759597,0.8159600570113019
602,39.72921053657018,21.35760086006583,16,1.2678707270898548e-05,49.96965789794922,52.79301452636719,0.0483682863414287,30.37251,51.3813362121582,2.8233566284179688,21.008826212158205,,21.541530770568187,0.8227271105377711
603,39.72925525291903,21.366635386492757,15,0.0,48.96493148803711,51.4147834777832,0.0566125214099884,30.37251,50.18985748291016,2.4498519897460938,19.817347482910165,,19.895032686550763,0.5458797834029996
604,39.72929999278186,21.375669903114524,15,0.0103883278123261,48.46921157836914,50.93392181396485,0.0636416748166084,30.37251,49.70156669616699,2.4647102355957102,19.329056696166994,,18.57456754751908,0.3238526532993381
605,39.72934475616519,21.38470440992779,16,0.0126650327580179,48.41526412963867,51.388671875,0.0620412826538085,30.37251,49.901968002319336,2.973407745361328,19.529458002319338,,21.15779013247687,0.7582037618622868
606,39.729389543075534,21.39373890692919,8,0.0384973161623206,48.57855224609375,52.79384994506836,0.0474875196814537,30.37251,50.686201095581055,4.215297698974609,20.313691095581056,,20.22565659439501,0.6014719192591162
607,39.72943435351941,21.40277339411537,8,0.0030944925603948,48.4295768737793,52.76106262207031,0.0572180449962616,30.37251,50.595319747924805,4.331485748291016,20.222809747924806,,20.637047395178353,0.6706444525953269
608,39.729479187503344,21.411807871482985,8,0.0469148355211716,48.2679328918457,52.0472526550293,0.0539354234933853,30.37251,50.1575927734375,3.7793197631835938,19.7850827734375,,19.619767565306038,0.49959584671958185
609,39.72952404503388,21.420842339028688,15,0.000767243082388,47.2127571105957,49.96007537841797,0.0618554316461086,30.37251,48.58641624450684,2.7473182678222656,18.213906244506845,,19.111340152776854,0.41410727459971125
610,39.72956892611754,21.429876796749117,8,0.0365421516768827,47.46150970458984,50.649112701416016,0.0601858422160148,30.37251,49.05531120300293,3.187602996826179,18.68280120300293,,19.986170335804633,0.5612039522205645
611,39.72961383076087,21.43891124464093,8,0.0041378336662789,47.697696685791016,51.09368515014648,0.0652676373720169,30.37251,49.39569091796875,3.3959884643554616,19.02318091796875,,18.87564512314388,0.3744767766317893
612,39.72965875897042,21.44794568270079,3,0.0053681254839786,48.48533248901367,50.99384689331055,0.07249715924263,30.418898,49.73958969116211,2.508514404296875,19.32069169116211,,18.39547207387217,0.2937389813416377
613,39.72970371075272,21.456980110925333,15,0.000592640262166,48.87442779541016,51.209564208984375,0.0646087750792503,30.54922,50.04199600219727,2.3351364135742116,19.492776002197274,,18.634188978568265,0.3338775868149862
614,39.72974868611434,21.46601452931121,8,0.0001908606232039,49.39409637451172,51.25827026367188,0.0570062026381492,30.54922,50.3261833190918,1.8641738891601634,19.7769633190918,,19.068164953481727,0.4068476618255486
615,39.72979368506184,21.475048937855096,8,0.0012732252014739,49.33161926269531,50.53512191772461,0.0574971809983253,30.54922,49.93337059020996,1.2035026550292969,19.384150590209963,,19.549104135814623,0.48771427711997367
616,39.72983870760177,21.48408333655364,8,0.0017357705712725,48.82847595214844,50.76765823364258,0.0598724409937858,30.54922,49.79806709289551,1.9391822814941406,19.24884709289551,,18.979999209463877,0.39202319843070876
617,39.72988375374069,21.4931177254035,16,0.0003380122109465,48.88654327392578,52.13926315307617,0.0565438903868198,30.54922,50.51290321350098,3.2527198791503906,19.96368321350098,,21.260594043111464,0.7754895322828301
618,39.7299288234852,21.50215210440132,16,0.0007238818894064,49.89802169799805,53.31239700317383,0.0640097185969352,30.54922,51.60520935058594,3.4143753051757812,21.05598935058594,,21.095151360774377,0.7476714832710313
619,39.72997391684184,21.511186473543773,16,0.0049174027349247,49.53218460083008,52.99074935913086,0.0752376317977905,30.54922,51.26146697998047,3.4585647583007812,20.71224697998047,,20.790888795875954,0.6965118259006635
620,39.730019033817214,21.52022083282752,16,0.0048149635954287,49.019798278808594,52.10027694702149,0.1257316470146179,30.54922,50.56003761291504,3.0804786682128977,20.01081761291504,,20.3791793663529,0.627285717333608
